OpenTime,CloseTime,OpenPrice,ClosePrice,HighPrice,LowPrice,Volume,QuoteAssetVolume,TradeNum
1574208000000,1574251199999,1.761200e+02,1.750000e+02,1.800000e+02,1.735900e+02,4.587202e+05,0.000000e+00,2.134000e+04
1574251200000,1574294399999,1.749600e+02,1.748000e+02,1.773000e+02,1.735600e+02,1.761850e+06,2.928268e+08,8.234100e+04
1574294400000,1574337599999,1.748000e+02,1.681600e+02,1.758500e+02,1.671000e+02,1.926358e+06,3.344245e+08,8.966400e+04
1574337600000,1574380799999,1.681500e+02,1.610800e+02,2.000000e+02,1.450000e+02,2.159823e+06,3.502449e+08,1.008570e+05
1574380800000,1574423999999,1.610800e+02,1.489100e+02,1.628300e+02,1.457100e+02,2.488408e+06,3.900905e+08,1.266420e+05
1574424000000,1574467199999,1.488700e+02,1.495300e+02,1.546800e+02,1.380100e+02,3.111292e+06,4.610668e+08,2.412540e+05
1574467200000,1574510399999,1.495700e+02,1.488800e+02,1.520900e+02,1.461600e+02,2.399881e+06,3.581487e+08,1.119010e+05
1574510400000,1574553599999,1.488700e+02,1.502500e+02,1.792000e+02,1.400000e+02,1.889274e+06,2.855563e+08,8.516000e+04
1574553600000,1574596799999,1.492200e+02,1.499900e+02,1.730000e+02,1.390300e+02,3.610450e+05,5.428904e+07,1.370500e+04
1574596800000,1574639999999,1.499900e+02,1.399300e+02,1.540000e+02,1.250000e+02,8.534430e+05,1.237807e+08,3.582300e+04
1574640000000,1574683199999,1.398800e+02,1.425000e+02,1.650000e+02,1.180000e+02,3.085771e+06,4.219837e+08,1.432800e+05
1574683200000,1574726399999,1.424600e+02,1.456000e+02,1.514700e+02,1.180100e+02,3.737478e+06,5.508037e+08,1.743970e+05
1574726400000,1574769599999,1.456000e+02,1.460200e+02,1.523800e+02,1.328000e+02,3.156231e+06,4.640689e+08,1.463470e+05
1574769600000,1574812799999,1.460200e+02,1.474600e+02,1.650000e+02,1.251000e+02,2.931635e+06,4.274177e+08,1.345380e+05
1574812800000,1574855999999,1.474600e+02,1.465400e+02,1.598000e+02,1.310000e+02,3.189264e+06,4.639979e+08,1.480360e+05
1574856000000,1574899199999,1.465400e+02,1.525300e+02,1.554900e+02,1.459400e+02,3.028754e+06,4.581112e+08,1.401020e+05
1574899200000,1574942399999,1.525500e+02,1.516000e+02,1.545300e+02,1.310000e+02,2.703826e+06,4.115380e+08,1.243540e+05
1574942400000,1574985599999,1.515600e+02,1.507300e+02,1.545800e+02,1.491100e+02,2.614401e+06,3.980301e+08,1.207000e+05
1574985600000,1575028799999,1.507100e+02,1.535800e+02,1.554400e+02,1.502400e+02,2.563836e+06,3.912991e+08,1.182090e+05
1575028800000,1575071999999,1.535800e+02,1.545000e+02,1.670000e+02,1.251000e+02,5.449270e+06,8.430722e+08,2.530000e+05
1575072000000,1575115199999,1.545400e+02,1.527400e+02,1.552500e+02,1.527000e+02,5.386411e+06,8.290930e+08,2.506290e+05
1575115200000,1575158399999,1.527300e+02,1.514000e+02,1.536600e+02,1.497200e+02,5.775161e+06,8.756472e+08,2.691050e+05
1575158400000,1575201599999,1.514100e+02,1.473300e+02,1.514100e+02,1.458300e+02,6.208058e+06,9.176398e+08,2.897380e+05
1575201600000,1575244799999,1.473300e+02,1.507300e+02,1.524600e+02,1.473100e+02,5.599687e+06,8.407897e+08,2.605300e+05
1575244800000,1575287999999,1.507300e+02,1.489200e+02,1.669000e+02,1.316000e+02,6.050985e+06,9.037249e+08,2.823230e+05
1575288000000,1575331199999,1.489200e+02,1.486500e+02,1.496700e+02,1.469100e+02,5.815877e+06,8.620337e+08,2.713290e+05
1575331200000,1575374399999,1.486500e+02,1.467900e+02,1.498400e+02,1.457600e+02,5.949535e+06,8.828707e+08,2.753250e+05
