OpenTime,CloseTime,OpenPrice,ClosePrice,HighPrice,LowPrice,Volume,QuoteAssetVolume,TradeNum
1686787200000,1686801599999,6.401000e-01,6.398000e-01,6.472000e-01,6.319000e-01,1.007302e+05,6.437539e+04,2.090000e+02
1686801600000,1686815999999,6.398000e-01,6.215000e-01,6.484000e-01,6.208000e-01,3.678046e+05,2.346088e+05,8.340000e+02
1686816000000,1686830399999,6.333000e-01,6.405000e-01,6.520000e-01,6.180000e-01,3.889675e+05,2.459510e+05,8.490000e+02
1686830400000,1686844799999,6.479000e-01,6.456000e-01,6.622000e-01,6.322000e-01,3.610454e+05,2.343873e+05,8.430000e+02
1686844800000,1686859199999,6.456000e-01,6.543000e-01,6.625000e-01,6.270000e-01,3.676038e+05,2.368454e+05,8.420000e+02
1686859200000,1686873599999,6.543000e-01,6.517000e-01,6.635000e-01,6.470000e-01,3.720113e+05,2.431882e+05,8.480000e+02
1686873600000,1686887999999,6.517000e-01,6.547000e-01,6.635000e-01,6.400000e-01,3.797760e+05,2.458467e+05,8.320000e+02
1686888000000,1686902399999,6.552000e-01,6.580000e-01,6.703000e-01,6.527000e-01,3.639342e+05,2.403922e+05,8.420000e+02
1686902400000,1686916799999,6.566000e-01,6.530000e-01,6.743000e-01,6.530000e-01,3.420935e+05,2.250047e+05,7.500000e+02
1686916800000,1686931199999,6.270000e-01,6.439000e-01,6.472000e-01,6.000000e-01,3.881549e+05,2.478679e+05,8.360000e+02
1686931200000,1686945599999,6.451000e-01,6.895000e-01,6.900000e-01,6.189000e-01,3.663932e+05,2.438561e+05,8.450000e+02
1686945600000,1686959999999,6.895000e-01,7.115000e-01,7.244000e-01,6.820000e-01,3.206119e+05,2.267298e+05,8.230000e+02
1686960000000,1686974399999,7.097000e-01,7.233000e-01,7.413000e-01,6.503000e-01,3.594326e+05,2.611111e+05,8.280000e+02
1686974400000,1686988799999,7.247000e-01,7.668000e-01,7.686000e-01,7.216000e-01,3.493736e+05,2.604399e+05,8.160000e+02
1686988800000,1687003199999,7.637000e-01,7.579000e-01,7.718000e-01,7.331000e-01,3.353590e+05,2.552627e+05,8.490000e+02
1687003200000,1687017599999,7.579000e-01,7.539000e-01,7.799000e-01,7.331000e-01,3.243766e+05,2.457594e+05,8.430000e+02
1687017600000,1687031999999,7.515000e-01,7.520000e-01,7.862000e-01,6.502000e-01,3.596951e+05,2.724091e+05,8.630000e+02
1687032000000,1687046399999,7.506000e-01,7.584000e-01,7.677000e-01,7.437000e-01,3.200632e+05,2.423869e+05,8.520000e+02
1687046400000,1687060799999,7.572000e-01,7.770000e-01,7.817000e-01,7.367000e-01,3.438760e+05,2.602530e+05,8.710000e+02
1687060800000,1687075199999,7.738000e-01,7.724000e-01,8.006000e-01,7.620000e-01,3.204882e+05,2.502770e+05,8.550000e+02
1687075200000,1687089599999,7.707000e-01,7.512000e-01,7.899000e-01,7.484000e-01,3.407668e+05,2.590602e+05,8.620000e+02
1687089600000,1687103999999,7.600000e-01,7.587000e-01,7.965000e-01,7.454000e-01,3.381619e+05,2.564858e+05,8.710000e+02
1687104000000,1687118399999,7.587000e-01,7.480000e-01,8.006000e-01,7.367000e-01,3.504035e+05,2.631314e+05,8.740000e+02
1687118400000,1687132799999,7.480000e-01,7.230000e-01,7.515000e-01,7.183000e-01,3.328568e+05,2.416114e+05,8.350000e+02
1687132800000,1687147199999,7.230000e-01,7.253000e-01,7.515000e-01,7.093000e-01,3.214000e+05,2.331031e+05,8.430000e+02
1687147200000,1687161599999,7.253000e-01,7.684000e-01,7.684000e-01,7.083000e-01,3.319602e+05,2.470160e+05,8.340000e+02
1687161600000,1687175999999,7.588000e-01,7.692000e-01,8.012000e-01,7.071000e-01,3.572320e+05,2.725810e+05,9.380000e+02
1687176000000,1687190399999,7.666000e-01,7.511000e-01,7.798000e-01,7.056000e-01,3.430369e+05,2.608902e+05,8.820000e+02
1687190400000,1687204799999,7.515000e-01,7.691000e-01,8.238000e-01,7.413000e-01,4.537409e+05,3.462857e+05,1.056000e+03
1687204800000,1687219199999,7.691000e-01,7.890000e-01,8.238000e-01,7.547000e-01,3.386245e+05,2.664205e+05,8.770000e+02
1687219200000,1687233599999,7.881000e-01,8.038000e-01,8.184000e-01,7.764000e-01,2.964624e+05,2.381339e+05,8.340000e+02
1687233600000,1687247999999,7.996000e-01,7.825000e-01,8.105000e-01,7.815000e-01,3.066616e+05,2.426608e+05,8.200000e+02
1687248000000,1687262399999,7.825000e-01,7.828000e-01,8.238000e-01,7.646000e-01,3.242147e+05,2.516161e+05,8.980000e+02
1687262400000,1687276799999,7.828000e-01,7.679000e-01,7.853000e-01,7.495000e-01,3.404373e+05,2.615400e+05,9.110000e+02
1687276800000,1687291199999,7.661000e-01,8.072000e-01,8.250000e-01,7.467000e-01,3.681315e+05,2.905286e+05,8.980000e+02
1687291200000,1687305599999,8.032000e-01,8.140000e-01,8.250000e-01,7.455000e-01,3.180532e+05,2.549149e+05,8.660000e+02
1687305600000,1687319999999,8.140000e-01,7.981000e-01,8.333000e-01,7.981000e-01,3.068037e+05,2.483561e+05,8.500000e+02
1687320000000,1687334399999,8.114000e-01,7.998000e-01,8.196000e-01,7.934000e-01,2.974479e+05,2.393962e+05,8.490000e+02
1687334400000,1687348799999,7.987000e-01,7.898000e-01,8.200000e-01,7.752000e-01,3.397924e+05,2.668440e+05,8.880000e+02
1687348800000,1687363199999,7.898000e-01,7.905000e-01,8.353000e-01,7.664000e-01,3.457036e+05,2.715215e+05,8.600000e+02
1687363200000,1687377599999,7.945000e-01,8.191000e-01,8.573000e-01,7.617000e-01,3.496682e+05,2.861109e+05,8.650000e+02
1687377600000,1687391999999,8.214000e-01,8.250000e-01,8.379000e-01,8.010000e-01,3.233075e+05,2.644423e+05,8.350000e+02
1687392000000,1687406399999,8.272000e-01,8.541000e-01,8.922000e-01,8.024000e-01,2.981982e+05,2.521281e+05,8.570000e+02
1687406400000,1687420799999,8.567000e-01,8.336000e-01,8.934000e-01,8.202000e-01,3.095074e+05,2.614857e+05,8.750000e+02
1687420800000,1687435199999,8.353000e-01,8.165000e-01,8.934000e-01,8.034000e-01,3.532159e+05,2.935090e+05,9.210000e+02
1687435200000,1687449599999,8.152000e-01,8.269000e-01,8.544000e-01,8.132000e-01,3.413034e+05,2.828887e+05,9.030000e+02
1687449600000,1687463999999,8.255000e-01,8.132000e-01,8.556000e-01,8.132000e-01,9.623980e+04,7.998863e+04,1.880000e+02
1687464000000,1687478399999,8.132000e-01,8.104000e-01,8.934000e-01,7.999000e-01,3.012878e+05,2.454521e+05,6.190000e+02
1687478400000,1687492799999,8.104000e-01,8.104000e-01,8.104000e-01,8.104000e-01,1.233000e+02,9.992232e+01,2.000000e+00
1687492800000,1687507199999,8.104000e-01,8.934000e-01,8.934000e-01,7.964000e-01,1.633098e+05,1.358523e+05,3.220000e+02
1687507200000,1687521599999,8.934000e-01,7.964000e-01,8.934000e-01,7.964000e-01,7.998000e+02,6.389007e+02,3.000000e+00
1687521600000,1687535999999,7.964000e-01,7.964000e-01,7.964000e-01,7.964000e-01,8.785250e+04,6.996573e+04,4.000000e+00
1687536000000,1687550399999,7.964000e-01,8.110000e-01,9.100000e-01,7.835000e-01,4.824290e+04,3.903426e+04,1.160000e+02
1687550400000,1687564799999,8.110000e-01,8.125000e-01,9.100000e-01,7.800000e-01,3.025785e+05,2.499700e+05,7.770000e+02
1687564800000,1687579199999,8.003000e-01,7.946000e-01,8.025000e-01,7.810000e-01,1.301735e+05,1.032209e+05,3.120000e+02
1687579200000,1687593599999,7.946000e-01,7.800000e-01,7.946000e-01,7.800000e-01,7.032000e+03,5.531846e+03,8.000000e+00
1687593600000,1687607999999,7.800000e-01,7.800000e-01,7.800000e-01,7.800000e-01,6.963000e+02,5.431140e+02,1.000000e+00
1687608000000,1687622399999,7.800000e-01,7.800000e-01,7.800000e-01,7.800000e-01,3.728050e+04,2.907879e+04,1.300000e+01
1687622400000,1687636799999,7.800000e-01,7.800000e-01,7.800000e-01,7.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00
1687636800000,1687651199999,7.800000e-01,7.800000e-01,7.800000e-01,7.800000e-01,6.410000e+02,4.999800e+02,2.000000e+00
1687651200000,1687665599999,7.800000e-01,7.800000e-01,7.800000e-01,7.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00
1687665600000,1687679999999,7.800000e-01,7.800000e-01,7.800000e-01,7.800000e-01,1.346150e+04,1.049997e+04,2.000000e+00
1687680000000,1687694399999,7.800000e-01,7.800000e-01,7.800000e-01,7.800000e-01,1.153920e+04,9.000576e+03,2.000000e+00
1687694400000,1687708799999,7.800000e-01,7.800000e-01,7.800000e-01,7.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00
1687708800000,1687723199999,7.800000e-01,7.800000e-01,7.800000e-01,7.800000e-01,0.000000e+00,0.000000e+00,0.000000e+00
