OpenTime,CloseTime,OpenPrice,ClosePrice,HighPrice,LowPrice,Volume,QuoteAssetVolume,TradeNum
1567382400000,1567425599999,9.738280e+03,9.826120e+03,9.840550e+03,9.734080e+03,6.492544e+05,7.928253e+10,2.584800e+04
1567425600000,1567468799999,9.826710e+03,1.034107e+04,1.044369e+04,9.791930e+03,1.802582e+06,2.267485e+11,9.442400e+04
1567468800000,1567511999999,1.034000e+04,1.042094e+04,1.047398e+04,1.027228e+04,2.551928e+06,3.308141e+11,2.060300e+05
1567512000000,1567555199999,1.042300e+04,1.061072e+04,1.077355e+04,1.039204e+04,2.962447e+06,3.938506e+11,3.050780e+05
1567555200000,1567598399999,1.061204e+04,1.052371e+04,1.063958e+04,1.044117e+04,5.117378e+06,6.746269e+11,5.970570e+05
1567598400000,1567641599999,1.052316e+04,1.056807e+04,1.080000e+04,1.037200e+04,8.078437e+06,1.065842e+12,8.947890e+05
1567641600000,1567684799999,1.056809e+04,1.056740e+04,1.064482e+04,1.045163e+04,1.069576e+07,1.411801e+12,9.854590e+05
1567684800000,1567727999999,1.056720e+04,1.056504e+04,1.060564e+04,1.047204e+04,1.440844e+07,1.898430e+12,1.087579e+06
1567728000000,1567771199999,1.056503e+04,1.083235e+04,1.087777e+04,1.055396e+04,3.116445e+07,4.166916e+12,1.558896e+06
1567771200000,1567814399999,1.083230e+04,1.029496e+04,1.090000e+04,1.017100e+04,5.496355e+07,7.272064e+12,1.684787e+06
1567814400000,1567857599999,1.029535e+04,1.041721e+04,1.043500e+04,9.800000e+03,7.097008e+07,9.190783e+12,2.770877e+06
1567857600000,1567900799999,1.041721e+04,1.045605e+04,1.055767e+04,1.034500e+04,1.189218e+08,1.553489e+13,4.040261e+06
1567900800000,1567943999999,1.045622e+04,1.038700e+04,1.058235e+04,1.021784e+04,9.059269e+06,1.187916e+12,2.970700e+05
1567944000000,1567987199999,1.038696e+04,1.038660e+04,1.042680e+04,1.031537e+04,1.383615e+06,1.794622e+11,1.193470e+05
1567987200000,1568030399999,1.038430e+04,1.041300e+04,1.047926e+04,1.006591e+04,1.398739e+06,5.332636e+09,1.299340e+05
1568030400000,1568073599999,1.041328e+04,1.030524e+04,1.041477e+04,1.017734e+04,1.235636e+06,1.273251e+10,6.872200e+04
1568073600000,1568116799999,1.030421e+04,1.025028e+04,1.038445e+04,1.022005e+04,1.181538e+06,1.215165e+10,1.046810e+05
1568116800000,1568159999999,1.025100e+04,1.009772e+04,1.026999e+04,9.953010e+03,1.929577e+06,1.959523e+10,1.195780e+05
1568160000000,1568203199999,1.009800e+04,1.007187e+04,1.029000e+04,9.880020e+03,2.900052e+06,2.917105e+10,1.368403e+06
1568203200000,1568246399999,1.006943e+04,1.016040e+04,1.018242e+04,9.931010e+03,2.487122e+06,2.508113e+10,9.088600e+04
1568246400000,1568289599999,1.015729e+04,1.017669e+04,1.020329e+04,9.888000e+03,4.039626e+06,4.084663e+10,1.807939e+06
1568289600000,1568332799999,1.016882e+04,1.041500e+04,1.044936e+04,1.016882e+04,2.583363e+06,2.668793e+10,1.095890e+05
1568332800000,1568375999999,1.041377e+04,1.030686e+04,1.043878e+04,1.024973e+04,2.971033e+06,3.068213e+10,1.072970e+05
1568376000000,1568419199999,1.030686e+04,1.034188e+04,1.036831e+04,1.015311e+04,2.614020e+06,2.684385e+10,8.944300e+04
1568419200000,1568462399999,1.034206e+04,1.029271e+04,1.035489e+04,1.026275e+04,2.522880e+06,2.598992e+10,8.706800e+04
1568462400000,1568505599999,1.029358e+04,1.033303e+04,1.042099e+04,1.022589e+04,2.608207e+06,2.699023e+10,8.938400e+04
1568505600000,1568548799999,1.033273e+04,1.029801e+04,1.036104e+04,1.026665e+04,2.793566e+06,2.879956e+10,9.668500e+04
